0.667915	0.819039	0.142854
0.668559	0.817415	0.142655
0.668559	0.817415	0.142655
0.669967	0.814314	0.142516
0.670594	0.813502	0.142275
0.670594	0.813502	0.142275
0.67086	0.812579	0.142865
0.67086	0.812579	0.142865
0.670989	0.81232	0.143151
0.671118	0.812061	0.143438
0.671118	0.812061	0.143438
0.671764	0.810764	0.144867
0.671764	0.810764	0.144867
0.672665	0.808943	0.146865
0.673179	0.8079	0.148004
0.673179	0.8079	0.148004
0.622846	0.370767	0.250195
0.622846	0.370767	0.250195
0.62279	0.367812	0.250052
0.62279	0.367812	0.250052
0.622731	0.364858	0.249903
0.622828	0.36455	0.25015
0.622828	0.36455	0.25015
0.622828	0.36455	0.25015
0.622828	0.36455	0.25015
0.622828	0.36455	0.25015
0.623526	0.364939	0.250002
0.623526	0.364939	0.250002
0.624126	0.365637	0.249606
0.624126	0.365637	0.249606
0.628266	0.367586	0.248597
0.632572	0.371098	0.247996
0.632572	0.371098	0.247996
0.994815	0.532224	0.110712
0.994815	0.532224	0.110712
0.994815	0.532224	0.110712
0.994815	0.532224	0.110712
0.994815	0.532224	0.110712
0.994815	0.532224	0.110712
0.994815	0.532224	0.110712
0.994217	0.532224	0.111121
0.993618	0.532224	0.11153
0.993618	0.532224	0.11153
0.993043	0.532628	0.111972
0.993043	0.532628	0.111972
0.991868	0.533033	0.112821
0.991269	0.533033	0.113229
0.991269	0.533033	0.113229
0.989517	0.533842	0.114517
0.989517	0.533842	0.114517
