-0.119966	-0.11843	0.57643
-0.119966	-0.11843	0.57643
-0.119151	-0.118775	0.576351
-0.119151	-0.118775	0.576351
-0.11723	-0.119587	0.575936
-0.115978	-0.120115	0.575468
-0.115978	-0.120115	0.575468
-0.115164	-0.12046	0.575387
-0.115164	-0.12046	0.575387
-0.11435	-0.120804	0.575306
-0.114204	-0.120865	0.575176
-0.114204	-0.120865	0.575176
-0.114204	-0.120865	0.575176
-0.114204	-0.120865	0.575176
-0.114204	-0.120865	0.575176
-0.114059	-0.120926	0.575046
-0.114059	-0.120926	0.575046
-0.114059	-0.120926	0.575046
-0.114059	-0.120926	0.575046
-0.114059	-0.120926	0.575046
-0.114059	-0.120926	0.575046
-0.114059	-0.120926	0.575046
-0.114059	-0.120926	0.575046
-0.114059	-0.120926	0.575046
-0.114059	-0.120926	0.575046
-0.114581	-0.120703	0.574868
-0.114581	-0.120703	0.574868
-0.114581	-0.120703	0.574868
-0.114581	-0.120703	0.574868
-0.114581	-0.120703	0.574868
-0.114581	-0.120703	0.574868
-0.114436	-0.120764	0.574738
-0.114436	-0.120764	0.574738
-0.114436	-0.120764	0.574738
-0.114436	-0.120764	0.574738
-0.114436	-0.120764	0.574738
-0.115104	-0.12048	0.574689
-0.115104	-0.12048	0.574689
-0.115104	-0.12048	0.574689
-0.115104	-0.12048	0.574689
-0.115104	-0.12048	0.574689
-0.115104	-0.12048	0.574689
-0.114958	-0.120541	0.574559
-0.114958	-0.120541	0.574559
-0.114958	-0.120541	0.574559
-0.114958	-0.120541	0.574559
-0.114958	-0.120541	0.574559
-0.114958	-0.120541	0.574559
-0.114958	-0.120541	0.574559
-0.114958	-0.120541	0.574559
-0.11429	-0.120825	0.574607
-0.11429	-0.120825	0.574607
-0.11429	-0.120825	0.574607
-0.11429	-0.120825	0.574607
-0.11429	-0.120825	0.574607
-0.11429	-0.120825	0.574607
-0.11429	-0.120825	0.574607
-0.11429	-0.120825	0.574607
-0.11429	-0.120825	0.574607
-0.11429	-0.120825	0.574607
-0.11429	-0.120825	0.574607
-0.11429	-0.120825	0.574607
-0.11429	-0.120825	0.574607
-0.11429	-0.120825	0.574607
-0.11429	-0.120825	0.574607
-0.11429	-0.120825	0.574607
-0.11429	-0.120825	0.574607
-0.11429	-0.120825	0.574607
-0.11429	-0.120825	0.574607
-0.11429	-0.120825	0.574607
-0.11429	-0.120825	0.574607
-0.11429	-0.120825	0.574607
-0.114958	-0.120541	0.574559
-0.114958	-0.120541	0.574559
-0.114958	-0.120541	0.574559
-0.114958	-0.120541	0.574559
-0.114958	-0.120541	0.574559
-0.114813	-0.120602	0.574428
-0.114813	-0.120602	0.574428
-0.114813	-0.120602	0.574428
-0.114673	-0.120661	0.574508
-0.114673	-0.120661	0.574508
-0.114673	-0.120661	0.574508
-0.114673	-0.120661	0.574508
-0.114673	-0.120661	0.574508
-0.114673	-0.120661	0.574508
-0.114673	-0.120661	0.574508
-0.114673	-0.120661	0.574508
-0.114673	-0.120661	0.574508
-0.114673	-0.120661	0.574508
-0.114673	-0.120661	0.574508
-0.114673	-0.120661	0.574508
-0.114673	-0.120661	0.574508
-0.114673	-0.120661	0.574508
-0.114673	-0.120661	0.574508
-0.115342	-0.120377	0.574459
-0.115342	-0.120377	0.574459
-0.115342	-0.120377	0.574459
-0.115342	-0.120377	0.574459
-0.115342	-0.120377	0.574459
-0.115342	-0.120377	0.574459
-0.115342	-0.120377	0.574459
-0.115342	-0.120377	0.574459
-0.115342	-0.120377	0.574459
-0.115342	-0.120377	0.574459
-0.115342	-0.120377	0.574459
-0.115342	-0.120377	0.574459
-0.115342	-0.120377	0.574459
-0.115342	-0.120377	0.574459
-0.115342	-0.120377	0.574459
-0.115342	-0.120377	0.574459
-0.115342	-0.120377	0.574459
-0.115342	-0.120377	0.574459
-0.115342	-0.120377	0.574459
-0.115342	-0.120377	0.574459
-0.115342	-0.120377	0.574459
-0.115342	-0.120377	0.574459
-0.115342	-0.120377	0.574459
-0.115342	-0.120377	0.574459
-0.115196	-0.120438	0.574329
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.115718	-0.120215	0.574149
-0.115718	-0.120215	0.574149
-0.115718	-0.120215	0.574149
-0.115718	-0.120215	0.574149
-0.115718	-0.120215	0.574149
-0.115718	-0.120215	0.574149
-0.115718	-0.120215	0.574149
-0.115718	-0.120215	0.574149
-0.115718	-0.120215	0.574149
-0.115718	-0.120215	0.574149
-0.115718	-0.120215	0.574149
-0.115718	-0.120215	0.574149
-0.115718	-0.120215	0.574149
-0.115718	-0.120215	0.574149
-0.115718	-0.120215	0.574149
-0.115718	-0.120215	0.574149
-0.115718	-0.120215	0.574149
-0.115718	-0.120215	0.574149
-0.115718	-0.120215	0.574149
-0.115718	-0.120215	0.574149
-0.115718	-0.120215	0.574149
-0.115718	-0.120215	0.574149
-0.115718	-0.120215	0.574149
-0.115718	-0.120215	0.574149
-0.115718	-0.120215	0.574149
-0.115718	-0.120215	0.574149
-0.115718	-0.120215	0.574149
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.11505	-0.120499	0.574198
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114904	-0.12056	0.574067
-0.114236	-0.120844	0.574115
-0.114236	-0.120844	0.574115
-0.114236	-0.120844	0.574115
